ra,dec,pmra,pmdec,star_id,type,period,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,ebv,parallax
5.48507120657836,37.9437176723212,24.7622218763549,-1.93729424273588,1,short,0.563191541133384,16.755699157714844,16.756200790405273,16.870800018310547,0.06075099855661392,1.46876554500884
5.1868486597384,40.8282784872175,-6.23393308267375,-2.08590679335491,2,rrlyrae,0.470579527449901,12.607600212097168,11.896100044250488,12.311800003051758,0.060127001255750656,0.427255623893006
4.76079602639412,41.6279328902926,-3.14652620068692,4.86790879879469,3,long,197.547402240162,11.143600463867188,7.2625298500061035,8.694899559020996,0.05977899953722954,1.09260068210364
8.45935407346477,49.889717994298,6.90107107813729,-0.645294498563885,4,long,914.432408522928,11.698599815368652,7.9893798828125,9.352800369262695,0.1523669958114624,0.880911372210488
7.60331730937204,49.3905521626661,0.458759936064054,-6.79516871142273,5,long,184.981447917471,11.327300071716309,7.676179885864258,9.030369758605957,0.1425500065088272,0.534446827574992
0.873028081859601,49.8998291544749,-0.745713953311264,-2.97750606001361,6,long,359.343101096674,15.430999755859375,9.629799842834473,11.296799659729004,0.11723600327968597,1.15811148284888
0.611474092119999,50.0105376703044,-3.80100154049159,-1.31292284498166,7,long,65.1010047309431,12.831500053405762,8.958800315856934,10.299599647521973,0.12359999865293503,0.940269461089352
1.21170593212038,50.2348632838329,-4.48140022943158,-1.98019671262374,8,cepheid,9.15621531835197,11.606399536132812,10.71619987487793,11.261500358581543,0.14149700105190277,0.221750505083679
5.60046396877412,50.1065191950108,3.38192729848351,-5.24773415381504,9,long,392.958472141736,11.484700202941895,8.00531005859375,9.32373046875,0.1320679932832718,0.468916457620888
6.60901822689265,50.2770769948292,3.55330370963076,2.0943375095759,10,long,417.661499416554,12.620499610900879,8.183520317077637,9.655969619750977,0.16592299938201904,1.11228533975015
6.58104575292405,51.2803439719642,1.51611665758624,-3.39022067848223,11,cepheid,2.13845112775107,8.056819915771484,7.204319953918457,7.675300121307373,0.1675579994916916,0.915029650092442
2.38595479702566,50.4880628604014,-1.36255127688658,-1.79038486444934,12,long,551.993873808455,13.2524995803833,8.789429664611816,10.239299774169922,0.1458359956741333,0.850735007564394
89.094022791703,66.4500804139057,2.30267306723887,-2.71721926141221,13,long,657.129320895119,12.767900466918945,8.737339973449707,10.131799697875977,0.15170200169086456,0.4814421596085
86.0119031488316,68.2239644362672,2.99497200531602,-1.57442130536881,14,long,70.0092393344342,13.26729965209961,9.474809646606445,10.820500373840332,0.12384600192308426,0.413342194760006
85.6292296020473,68.3015103333553,4.87467871213121,6.34626506022021,15,cepheid,7.25951102104716,15.026900291442871,13.465999603271484,14.309000015258789,0.12127300351858139,0.825431884277295
74.1831274601415,67.6693754526043,6.27322720673006,-15.6478025153635,16,rrlyrae,0.528138216016578,14.662599563598633,13.7322998046875,14.275099754333496,0.18141800165176392,0.231953196205653
79.0099739064639,67.2865816298032,3.15638844025607,-9.45404510804111,17,cepheid,8.97728667480681,14.555999755859375,13.027099609375,13.848400115966797,0.12202099710702896,0.820969571128812
85.260381708551,68.798632505908,-0.535118774079541,2.74645559985148,18,long,333.24264642927,9.355050086975098,6.578740119934082,7.736639976501465,0.15435799956321716,0.68285090057451
78.584403618719,69.8656032338349,0.848247397886017,-1.71682356168789,19,long,241.243106693057,14.40820026397705,9.584090232849121,10.986700057983398,0.10537800192832947,0.719880292288557
